GEO.id,GEOID,GEO.display-label,LaborForceParticipationRate,LaborForceParticipationRate-MOE,EmploymentRate,EmploymentRate-MOE,UnemploymentRate,UnemploymentRate-MOE,FemaleLaborForceParticipation,FemaleLaborForceParticipation-MOE,FemaleCivilianEmployment,FemaleCivilianEmployment-MOE,CommutingToWork-DrivingAlone,CommutingToWork-DrivingAlone-MOE,CommutingToWork-Carpool,CommutingToWork-Carpool-MOE,CommutingToWork-PublicTransit,CommutingToWork-PublicTransit,CommutingToWork-Walked,CommutingToWork-Walked-MOE,CommutingToWork-Other,CommutingToWork-Other-MOE,CommutingToWork-Home,CommutingToWork-Home-MOE,PrivateWageSalary,PrivateWageSalary-MOE,"Income<10,000","Income<10,000-MOE",Income10k-15k,Income10k-15k-MOE,Income15k-25k,Income15k-25k-MOE,Income25k-35k,Income25k-35k-MOE,Income35k-50k,Income35k-50k-MOE,Income50k-75k,Income50k-75k-MOE,Income75k-100k,Income75k-100k-MOE,Income100k-150k,Income100k-150k-MOE,Income150k-200k,Income150k-200k-MOE,Income200K+,Income200K+-MOE,MedianHouseholdIncome,MedianHouseholdIncome-MOE,MeanHouseholdIncome,MeanHouseholdIncome-MOE,HouseholdsWithEarnings,HouseholdsWithEarnings-MOE,HouseholdsMeanEarnings,HouseholdsMeanEarnings-MOE,HouseholdsWSS,HouseholdsWSS-MOE,HouseholdsMeanSSIncome,HouseholdsMeanSSIncome-MOE,HouseholdsWPublicAssistanceIncome,HouseholdsWPublicAssistanceIncome-MOE,HouseholdsMeanPublicAssistanceIncome,HouseholdsMeanPublicAssistanceIncome-MOE,HouseholdsWFoodStampSNAPBenefits,HouseholdsWFoodStampSNAPBenefits-MOE,FamiliesIncome<10k,FamiliesIncome<10k-MOE,FamiliesIncome10k-15k,FamiliesIncome10k-15k-MOE,FamiliesIncome15k-25k,FamiliesIncome15k-25k-MOE,FamiliesIncome25k-35k,FamiliesIncome25k-35k-MOE,FamiliesIncome35k-50k,FamiliesIncome35k-50k-MOE,FamiliesIncome50k-75k,FamiliesIncome50k-75k-MOE,FamiliesIncome75k-100k,FamiliesIncome75k-100k-MOE,FamiliesIncome100k-150k,FamiliesIncome100k-150k-MOE,FamiliesIncome150k-200k,FamiliesIncome150k-200k-MOE,FamiliesIncome200k+,FamiliesIncome200k+-MOE,FamiliesMedianIncome,FamiliesMedianIncome-MOE,FamiliesMeanIncome,FamiliesMeanIncome-MOE,FamiliesPerCaptiaIncome,FamiliesPerCaptiaIncome-MOE,NonFamilyHouseholdsMedianIncome,NonFamilyHouseholdsMedianIncome-MOE,NonFamilyHouseholdsMeanIncome,NonFamilyHouseholdsMeanIncome-MOE,MedianWorkerEarnings,MedianWorkerEarnings-MOE,HealthInsuranceCoverage,HealthInsuranceCoverage-MOE,HealthInsuranceCoverage-Private,HealthInsuranceCoverage-Private-MOE,HealthInsuranceCoverage-Public,HealthInsuranceCoverage-Public-MOE,FamiliesBelowPovertyLevel,FamiliesBelowPovertyLevel-MOE,MarriedCouplesBelowPovertyLevel,MarriedCouplesBelowPovertyLevel-MOE,PeopleIncomeBelowPovertyLevel,PeopleIncomeBelowPovertyLevel-MOE,ChildrenUnderPovertyLevel,ChildrenUnderPovertyLevel-MOE
1400000US17005951500,17005951500,"Census Tract 9515, Bond County, Illinois",65.4,3.3,62.1,3.3,3.3,1.6,60.2,3.7,59.2,3.8,85.4,4.5,7.5,3.1,0.9,0.9,2.5,1.5,0.8,0.6,2.9,2.2,80.7,4.9,7.4,2.8,3.4,1.8,8.9,2.4,9.8,3.2,13.3,3.5,18.2,3.6,17.4,3.4,15.3,4.3,5.1,3.4,1.1,0.9,60677,6750,70832,9132,76.2,4,73389,11673,33.6,4.7,17862,1922,2.2,1.3,1762,621,8.4,2.5,2.8,1.7,0.8,0.9,4.8,2.5,9.5,4.2,11.4,4.1,18.4,4.7,26.3,5.4,18.2,5.3,6.3,4.7,1.6,1.4,77578,5710,84908,12755,27878,2559,30000,10322,38072,6053,32632,4959,93,2.3,75,5.1,31.5,4.8,6.2,2.7,3.7,2.4,12.8,3.9,19.8,9.6
1400000US17007010100,17007010100,"Census Tract 101, Boone County, Illinois",70.4,4.2,63.3,5,7.1,3.7,62.6,7.3,55.6,7.9,87.2,5,10,4.3,0,0.7,1,1.1,0.4,0.7,1.4,1.7,88.5,4.4,10.3,4.4,5,3.9,12.4,5.1,9.8,3.8,16,5.1,23.6,6,11.7,4.9,9,4.6,0.9,1,1.3,2,42319,13119,52396,5742,81.5,4.7,53708,5866,25.8,4.8,17211,1872,4.8,3.5,3044,2173,25.7,6,8.6,5.6,5.4,4.8,12.6,6.4,12.2,5.3,15.8,6.2,24.2,7.5,12.4,5.7,7.6,5.2,1.3,1.6,0,1.4,42320,13845,51022,6520,19676,2220,30733,15864,43753,11971,23974,3710,92,3.5,61.7,6.9,39.9,5.5,20.9,7.8,12.1,6.6,23.6,7.5,32.2,12.7
1400000US17007010200,17007010200,"Census Tract 102, Boone County, Illinois",62.1,6.8,57.4,6.1,4.7,2.1,54.2,8.7,47.9,8.2,72.2,12.7,17.1,7.5,0,1,0.6,1,0.3,0.6,9.8,7.8,77.7,7,5.9,3.7,6.7,4.5,16.2,6.2,9.1,5.1,15.5,6,20.1,8.1,15.5,6.2,7.9,4.8,1.4,2.3,1.6,2.7,46500,8866,55425,7033,69.8,5.7,60499,11338,36.3,5.7,18571,2513,0.5,0.8,,,13.6,6.6,3.4,2.8,1.4,1.8,11.4,7.5,9.9,6.9,22.2,8.6,19.2,9.3,20.4,8.5,7.3,4.9,2.2,3.5,2.5,4.3,50865,7773,62856,12362,20266,3474,20446,5689,37581,10607,26881,10414,94.6,3,62.3,6.7,45.4,7.7,12.8,7.3,11.3,9.2,15.5,6.6,29.4,13.5
1400000US17007010300,17007010300,"Census Tract 103, Boone County, Illinois",62.1,4.8,58.2,5.2,3.9,1.6,58.3,6.1,55.1,6.6,93.3,4,2.2,1.8,0,0.9,0,0.9,0,0.9,4.5,3.6,88.2,5.8,5.6,4,5.8,4,10.4,4.4,11,4.7,20.4,7.2,22.7,7.2,12.4,5.2,8.6,3.7,2.4,2.3,0.6,1.1,46780,6104,56933,5719,72.7,6.1,61224,8774,37.4,5.7,18613,1895,3.5,2.8,3547,4971,16.7,6.6,3.7,3.4,2.8,4.1,3.4,3.2,11.6,6.4,17.9,7.5,29.7,9.5,14.9,7.2,12.2,6,3.8,3.5,0,1.7,58648,2980,64722,6610,21391,2431,28125,15094,38114,11483,27826,2397,91.7,4.2,62.4,6.6,43,6,8.4,5.5,1.4,2.2,14.3,5.4,20.8,15.5
1400000US17007010400,17007010400,"Census Tract 104, Boone County, Illinois",67.5,4.5,61.3,4.5,6.2,2.6,60.6,7,54.1,6.9,90.7,3.7,5.5,3.4,0.5,0.7,0.6,0.9,0,0.8,2.8,2.4,79,5.6,2.8,2.9,2.2,2.2,5.2,3.2,9.9,4.6,13.5,5.8,22.9,6.4,21.4,6.2,16.4,5.4,3.1,2.6,2.5,2.1,70125,10155,75520,6858,80.7,5.3,73442,6809,37.1,5.2,20206,2684,2.5,2,5659,4448,5.3,3.3,2.3,3.1,1.1,1.8,4.6,3,5.2,3.9,11.1,5.8,23.3,7.1,24.7,7.4,20.6,6.9,3.9,3.2,3.1,2.7,76842,5294,84239,7997,25984,2481,35341,12251,40360,7554,31250,3975,91.4,3.6,78.2,5.3,27.8,5.2,5.7,3.9,5.9,4.9,6.7,3.2,6.2,4.9
1400000US17007010500,17007010500,"Census Tract 105, Boone County, Illinois",62,3.4,56.4,3.8,5.6,2,51.8,4.6,49,4.6,85.6,3.9,8.1,3.5,0.2,0.4,0.3,0.5,0.4,0.6,5.4,2.3,80.9,3.9,1.5,1.7,2.9,2,5.5,2.7,6.4,3,7.1,3.3,11.7,3.4,14.6,4.5,22.4,5.2,14.5,3.4,13.4,3,100553,14313,129099,16671,78,4.2,123864,11307,32.5,4.3,22480,2185,0.8,0.9,,,4.2,3.4,0,0.9,0,0.9,2.6,2.8,6.1,3.7,6.6,3.8,12.1,3.9,15.6,5.1,23,6,17.2,4.5,16.9,3.8,115051,14154,147388,21709,48211,6269,46045,23906,58088,12954,46677,7451,92.2,3.8,85,4.6,22.7,3.1,0.4,0.6,0.4,0.7,2.1,1.2,0,1.3
1400000US17007010601,17007010601,"Census Tract 106.01, Boone County, Illinois",68.4,3.9,63.2,3.8,5.2,2.1,63.2,5.9,56.9,5.4,76.4,5.8,11,3.7,1.2,1.1,2.3,2,1.9,1.5,7.2,3.9,84.8,3.7,2.1,1.9,2.9,2,6,2.9,8.5,3,12.7,3.9,26.7,5.8,16.6,4.4,11,4,3.7,1.9,9.8,4.1,65765,4430,92235,12587,82.5,4.5,84863,10736,28,4.7,19824,3033,0.5,0.6,,,9.8,3.4,2.7,2.6,2.8,2,5.3,3.3,6.6,3.2,14.1,5.1,26.3,6.3,14.8,5.2,12.7,5.5,4.2,2.4,10.5,4.8,68368,4544,94852,12434,32833,5220,51339,5424,76759,25264,31806,4154,91.4,2.7,66.5,5.3,34.4,4.8,8.9,4,7.2,4.2,12.3,5,21.7,11.6
1400000US17007010602,17007010602,"Census Tract 106.02, Boone County, Illinois",70.5,4.3,65.3,4.5,4.5,1.9,63,6.5,59.3,6.8,80.6,4.6,10.3,4.1,0.4,0.6,0.6,0.8,1,1,7.2,3.8,85.8,4.7,3.4,3.6,0.2,0.2,8.6,4.4,7.4,4.2,11.6,4.1,26,6.6,9.7,4.3,21.1,5.7,7.5,3.7,4.5,2.2,70462,4494,85413,7198,85.6,4.9,86188,8276,28.4,5.7,20026,2900,4.3,3.7,6709,4957,12.1,5.5,0.8,1.2,0.1,0.1,7.4,3.7,6.8,4.8,14.5,5.2,21.1,6.6,11.1,5.2,23.4,6.5,9.3,4.6,5.5,2.7,74526,7053,93472,7932,27915,2639,44412,26333,44279,11032,35769,3876,94.7,2.2,80.1,4.7,24.9,5.1,3,2.5,2.6,2.7,6.4,3.7,5.7,4.9
1400000US17009970400,17009970400,"Census Tract 9704, Brown County, Illinois",63.4,4.3,60.1,4.8,3.3,1.8,59.6,6,55.7,7.1,82.6,5.6,5.9,3.3,0.5,0.9,1.7,1.7,0.5,0.8,8.8,4.7,70.9,5.2,1.9,1.5,6.7,4.1,9.7,4.6,7.2,3.5,12,4.5,18.4,5.6,24,5.8,11.5,4.4,5.4,3.5,3.1,2.7,63571,11384,78507,14237,72.5,4.4,85439,18921,39.3,5.5,18471,2087,1,1.1,5536,5094,3.9,2.3,1.5,1.5,3.5,4.4,5.5,4.1,6.5,4.5,9.9,5.7,17.3,5.9,30,8,14.7,5.8,8,5.2,3,3.3,86641,16059,82328,9426,33348,5951,37266,13470,69474,38823,37116,3077,97,1.4,78.9,5.1,33.6,6.2,7.2,5.5,7,5.9,9.2,5.2,10.6,10.7
1400000US17009970500,17009970500,"Census Tract 9705, Brown County, Illinois",31.3,4.5,30,4.3,1.3,1.1,62,7.1,61.4,7.2,86.4,5.6,4.9,3.3,0,2.5,1.5,3.1,0.8,1.3,6.4,4.3,71.1,6.7,6,3.2,8.7,3.4,10,4.1,14.1,4.3,11.1,4.6,22.1,7.2,11,4.2,12.4,4.8,1.6,1.6,2.9,2.8,50000,8665,59654,5710,72.5,4.9,65150,7609,30.1,5,16471,3018,3.9,3.2,7774,8353,16.4,4.7,8.3,5.7,1.1,1.6,2.9,2.5,13.1,6.4,7.9,4.7,27.9,10.5,13.7,6,17.3,7.8,2.9,2.9,5,4.9,63214,10396,75533,10249,14887,1715,26833,6650,35878,5710,25232,2827,93.1,3.4,69.1,6.3,39,7.2,13.1,6.6,4.1,4.4,14.3,6,19.6,14.3
1400000US17011964700,17011964700,"Census Tract 9647, Bureau County, Illinois",64.3,3.5,60.5,3.6,3.8,1.2,59.6,3.9,56.6,4.1,85.4,3.2,5.3,2.1,0.6,0.7,1.6,0.8,1.1,0.8,6,2.6,79.2,3.3,2.5,1.2,3.6,1.7,9.8,2.6,7.3,2.4,18,3.4,15.1,3.2,16,3.8,16.4,3.3,8.6,4,2.7,1.5,64667,9671,77923,6159,76.9,3.9,75602,6412,36.3,3.8,20658,1540,2.7,1.5,4603,1489,9.8,2.6,1.8,1.3,1.5,2.1,9.2,4.2,6.9,3.1,15.1,3.6,13.8,3.5,19.5,5.2,19.1,4.3,10.7,5.3,2.4,1.3,76210,5536,84953,7722,31963,2677,45625,5773,57893,8402,31862,1580,95.6,1.8,73.1,4.5,38,4.6,4.8,2.7,1.4,1.4,7.8,3.1,12.3,6.1
1400000US17011964800,17011964800,"Census Tract 9648, Bureau County, Illinois",65.5,3.4,62.7,3.3,2.8,1.2,55.9,4.9,54.2,4.8,83.3,3.2,5.4,2.2,0,1.6,3,1.5,0.7,0.8,7.5,2.4,79.5,4.1,5.3,2.7,1.9,1.1,8.4,2.5,8.8,3,15,3.8,20.5,3.9,12.4,3.4,18.1,5.8,7,2.8,2.6,1.5,64435,8458,75766,6143,82.8,3.2,74460,6885,31.9,4,20504,1715,2.6,1.5,1424,815,10.2,3.3,3.4,2.9,0.7,0.7,3.9,2.4,5.8,2.6,14.4,5.1,23.2,4.9,14.8,4.8,21,7.2,9.2,3.8,3.5,2,73333,5985,86804,7320,27720,2289,31935,2870,40781,5546,31492,3882,92.8,4,75.6,5.6,29.8,3.8,6.8,3.1,1.6,1,8.2,2.7,11,6.3
1400000US17011964900,17011964900,"Census Tract 9649, Bureau County, Illinois",66.5,5,64.2,5.3,2.3,1.4,63.3,7.2,61.3,7.4,78.6,7.9,5.5,3.4,0.3,0.3,7.6,4.6,3.8,4.1,4.4,3.2,77.7,7.1,5.7,4.5,3.5,3.8,13.1,4.5,13.5,5.9,17,4.8,19.9,6.5,16.6,4.3,7.2,3,1,1.3,2.4,2,46402,7138,58406,6730,76.7,6.7,53574,5888,37.9,7.1,17235,2268,1.5,1.6,9106,2178,12.1,5.3,1.5,1.3,0,3.6,5.9,3.3,17.2,7.4,14.7,6.1,21.4,7.9,24.7,6.5,9.1,4.4,1.6,2,3.9,3.2,64400,13279,72011,8970,26597,2845,27788,10672,33981,6732,24308,3708,90.7,6,69,7.1,39.4,6.7,3,2.1,1.2,1.7,7.9,3.5,7.3,5.2
1400000US17011965000,17011965000,"Census Tract 9650, Bureau County, Illinois",63.8,2.8,60,2.9,3.8,1.5,58.7,4.2,56,4.3,77.1,4.6,16,4.2,0,1.7,1.9,1.1,1.3,1.2,3.7,1.6,85.1,3.4,2.6,1.9,7,2.6,9.5,2.4,12.6,3,15,3.5,22.9,3.6,10.8,2.7,14.2,2.6,2.2,0.9,3.1,1.6,53587,3252,72981,9914,75.2,3.2,77232,12637,32.7,3.4,20878,1489,2.2,1.1,2131,678,18,3.7,0.9,0.7,3.8,2.4,9.7,3.9,10.5,2.8,12.9,3.9,25.1,4.1,12.1,3.1,18.8,3.3,2.4,1.1,3.9,2.2,60608,3689,82204,12407,27773,3739,30870,3529,43865,13195,28672,4750,92.6,1.9,63.7,4.3,40.7,4.2,10.8,3.5,7.6,2.9,16.5,4.1,28.5,8.4
1400000US17011965100,17011965100,"Census Tract 9651, Bureau County, Illinois",64.4,3.1,59.8,3.2,4.6,1.3,59.8,4.7,55.3,5.2,85.8,3.5,6.9,2.9,0.5,0.8,2.1,1.2,1,0.8,3.7,1.8,81.4,4.2,4.4,1.9,6,2.8,11.1,3.9,7.4,2.3,17.1,4.4,22.8,3.7,13,3.2,11.5,2.6,4.8,1.8,1.9,1,54128,4587,66860,5314,76.8,3.6,64798,7004,36.5,3.4,20189,1488,1.3,1.1,3541,2200,8.6,2.9,2.7,1.8,5.9,3.6,5.6,4.8,4.1,2.5,16.4,5.4,24.5,4.8,16,4.5,15.9,3.8,6.2,2.6,2.7,1.5,64007,5335,78975,7631,29226,2350,30809,6841,37560,4417,30785,2880,95.5,3.1,77.4,4.5,36.7,3.7,10.1,3.9,1.4,1.3,9.8,2.9,17.9,7.6
1400000US17011965200,17011965200,"Census Tract 9652, Bureau County, Illinois",65.5,5.5,61.5,6.4,4,2.4,62.9,7.2,58.8,9.2,87.1,6.3,9.5,5.8,0,1.6,0.1,0.1,1.6,2.1,1.7,2.3,91.5,4.2,7.5,4,5.1,2.6,13.3,5.7,14.8,5.8,13.6,5.3,14.4,4.8,18.9,5.9,6.9,3.2,4.4,3.9,1.2,1.3,44934,9509,57974,7546,74.4,5.9,58478,9316,33.6,5.3,20023,2146,1.4,1.5,,,17.8,5.7,8.9,5.5,5.5,5.3,12.6,7.2,7.9,5.1,8.3,4.3,14.9,5.9,23.7,8.5,9.7,4.9,6.7,6,1.8,2,60714,19450,66972,10826,24528,3015,31127,3152,38029,4895,31089,1589,95.8,1.9,67.7,6.3,41,5.7,17.5,7.9,6.4,4.4,19.7,7.4,34.5,16.3
1400000US17011965300,17011965300,"Census Tract 9653, Bureau County, Illinois",62.7,5,58.8,5.6,4,2.1,59.9,6.8,57.5,7.1,81.9,7.4,11.8,7,1.4,2,0.4,0.7,3.8,3.5,0.7,1.2,83.5,7.2,6.3,4.4,7.8,4.7,10.3,4.1,11,4.2,7.8,3.8,26.1,7,16.6,5.2,8.6,3.7,3.4,2.5,2.2,2,56618,6909,63029,6025,73.9,6.2,61119,7362,41.9,6.3,16474,1990,0.7,1.1,,,10.5,4.3,2.4,3.5,9.7,6.5,6.6,4,5,3,5.1,3.9,33.9,9,17.1,6.5,11.4,6,5.3,4,3.4,3.1,68860,3974,75440,8399,27438,2504,29574,6709,40533,7159,31045,5132,96.4,2.4,75.5,6.3,39.8,6.2,15.6,6.5,3.5,3.2,20.7,6.7,39.9,17.9
1400000US17011965400,17011965400,"Census Tract 9654, Bureau County, Illinois",61,4.4,58.3,4.5,2.7,1.5,57.2,6,54.3,6.2,74.7,6.9,11.6,4.7,4.3,3.8,0.9,1.1,3.5,3.3,4.8,3.2,80.1,6.2,5,2.7,4.4,3,14.4,5.2,7.6,3.5,14.5,4.9,21.6,5.7,10,4.3,18.5,5.9,1.4,1.8,2.5,1.6,53611,10599,66712,6309,71.5,5.4,70345,8818,38,6.4,18326,1714,1.9,2.3,,,11.1,4.8,2.3,2.5,2,3,7.7,5,4.6,3.7,14.2,6.1,24,6.9,15.3,6.5,26.2,8.2,1,1.5,2.8,2.4,72181,4300,79374,8167,30913,3111,24826,10158,40972,10893,33059,3340,95.8,2.4,71.9,5.2,40.6,5.2,8.1,5.1,0,3.4,11.1,5.4,25.3,14.4
1400000US17011965500,17011965500,"Census Tract 9655, Bureau County, Illinois",60.8,3.4,57,3.4,3.8,1.1,54.4,4,52,4.1,84.2,3.8,11.1,3.5,0.2,0.3,0.2,0.3,1.1,0.9,3.2,1.5,81.7,3.7,4.4,2,1.7,0.8,11.3,3.2,12.6,3.5,13.5,2.8,19.4,3.6,14.2,3,13,3.3,5,2.2,4.8,2.3,60391,7664,72675,5762,73,4,76090,7112,36.8,4.3,21929,1624,3.2,1.8,1357,1216,8.1,2.4,3.8,2.3,2.2,1.3,8.8,4.1,10.6,4.5,12.9,3.8,20.1,4.3,15.3,3.5,14.7,4.3,5.6,2.7,6,2.8,66563,6474,78981,6964,28724,2311,32344,3057,39332,6255,35176,3709,96.7,1.3,74.4,3.8,41.9,4.4,9.5,2.8,5,2.6,12.3,3.2,24,7.9
1400000US17011965600,17011965600,"Census Tract 9656, Bureau County, Illinois",62.5,2.7,58.1,3,4.5,1.4,57.6,3.9,54.9,3.7,81.3,3.4,8.5,2.4,0,2,2.4,1.1,1.3,0.9,6.6,2.6,79.4,3.9,4.2,1.4,2.5,0.9,9.1,2.4,14.3,2.6,18.7,4.2,19.8,4,15.5,3.4,9.9,2.8,2,1.2,3.9,2.7,51400,5552,66776,6948,77.5,3,69595,8693,31.8,2.4,20978,1626,2.6,1,1952,989,12.5,2.8,3.9,2,2.1,1.5,6.7,2.4,13.3,3.2,16.6,4.6,18,4.2,18.8,4.4,12.8,3.4,2.6,1.5,5.4,3.7,58875,8553,74999,9225,28407,2989,36544,6236,39517,3523,32013,2704,91.8,1.7,70.1,3.3,39.9,3.8,8.1,2.7,2,1.1,10.9,2.5,17.9,5.4
1400000US17013951200,17013951200,"Census Tract 9512, Calhoun County, Illinois",56.5,5,53,5.1,3.6,1.8,54.2,7.2,52.4,7.2,85.7,4.3,7.3,3.3,0.4,0.8,1,1.2,1.2,1.1,4.4,2.1,79.3,5,11.9,5,8,3.4,13.1,4.2,6.3,3,11,3.8,24.6,5.8,8.3,3.2,13.1,4.9,1.5,1.6,2.1,1.7,47813,9988,57437,6453,65.1,6.7,63087,7827,40.8,6,19199,2378,4.7,3.6,4474,3049,19.9,5.3,6.7,3.4,0.3,0.5,11.3,5.1,4.4,2,12.7,4.6,30.2,7.7,11.9,4.9,17,6.4,2.4,2.5,3.2,2.6,61944,5778,72379,7939,23242,2228,20195,5744,29452,6097,27952,3990,96.6,1.3,61.3,6.6,48.2,6.7,13.8,5.3,8,4.9,18,5.3,24.7,11.3
1400000US17013951300,17013951300,"Census Tract 9513, Calhoun County, Illinois",55.6,4.7,55.2,4.8,0.4,0.4,49.3,7.1,49.1,7.1,78.2,5.4,9.1,3.8,2.1,2.9,3.4,2.6,0.3,0.4,7,3.2,72.9,6.7,5.7,2.5,4.7,2.2,5.5,2.4,8.6,3.2,16.7,4.8,22.9,4.9,16.4,4.2,14.8,4,2.7,1.5,2,1.6,60403,4620,66970,5223,67.3,5.3,70263,6254,47.7,6.1,19103,1703,0.4,0.6,,,6.2,2.7,3,2.3,0,4.2,3.8,2.4,6.6,3.5,14.2,4.6,25.8,5.7,21.2,5.7,19.5,5.3,3.6,2.2,2.4,2.3,70357,8064,78411,5999,28437,2554,34500,8201,39778,6075,38606,5472,96.6,1.5,77.7,5,40.9,5.3,3.9,2.8,1.8,1.8,7.2,2.8,5.6,5.4
1400000US17015960100,17015960100,"Census Tract 9601, Carroll County, Illinois",58.2,3.4,55,3.3,3.2,1.4,55.3,4.2,53,4,81.9,4.6,7.3,3.1,2.9,2.7,3.8,2.4,0,1.8,4,1.9,76.8,3.8,7.2,2.2,3.7,1.8,11.8,3.6,10.6,2.8,16,3.6,17.4,3.9,14.5,3.2,13.4,3,4.5,2.1,0.8,0.6,50966,6241,61650,3881,67.4,4.5,56497,4924,46,4.1,19911,1702,0.1,0.3,,,12.7,3.6,2.6,1.7,1,1.2,8.2,4.5,8.7,3.3,15,4.7,22.8,5.6,17.3,4.1,17.3,4.3,5.9,2.8,1.1,0.9,63750,2586,73188,4997,27046,1809,27593,4237,36561,6769,26188,4366,95.9,1.3,71.3,4.7,43.9,4.5,5.6,3,2,1.6,10,2.9,12.4,7.6
1400000US17015960200,17015960200,"Census Tract 9602, Carroll County, Illinois",58,5.1,54.2,5.3,3.9,1.9,60.2,6.7,53.9,6.9,84.7,6.2,9.5,6.1,0,2.7,2.2,1.8,0.5,0.7,3.2,2.7,75,8,4.2,3,4.7,3.3,12.3,4.8,11.4,4.6,10.8,3.9,21.6,5.5,18.8,5,10.9,4.5,2,1.9,3.3,3.2,56625,6165,66370,8170,71.4,6,63190,8615,46.5,6.2,19989,2215,0,2.6,,,3.9,2.4,1.1,1.6,3.2,2.8,4.2,3.2,8.7,4.4,11.9,5.1,25.3,6.7,24.8,6.5,12.5,4.9,3.2,2.8,5.1,4.9,71389,8149,81053,11174,31070,3299,26025,3388,38022,9090,30510,2168,92.9,3.5,74.8,7.1,36.8,5.4,5,3.5,4.5,3.4,8.2,3.5,8.3,8.8
1400000US17015960300,17015960300,"Census Tract 9603, Carroll County, Illinois",54.4,4.7,50.8,4.9,3.6,2,47.1,6.9,45.1,6.9,76.6,7.3,15,7,1.4,2.1,2.5,2.2,1.9,2,2.7,2.5,83.3,7.1,10.7,5.2,7.3,4.4,16,4.7,16.6,5.7,8,4.4,24,6.5,7.8,3.9,5.4,3.3,2.4,2.2,1.7,1.9,32392,11528,49146,5924,63.2,5.9,54610,8097,42.8,5.1,15756,2122,0.5,0.8,,,14.1,5.1,12,7.2,4.9,4.4,9.9,7,4.4,4.2,6.3,5.1,31.8,10.2,14.9,7.2,7.3,5.6,5,4.4,3.4,3.8,55900,4230,64701,10436,23134,2530,26853,3536,32590,5014,26734,7533,91,3.5,65.4,8.2,45.4,7.4,21.1,8.7,8.4,5.8,18.9,5.5,20.7,12.5
1400000US17015960400,17015960400,"Census Tract 9604, Carroll County, Illinois",61.4,4.1,57.9,4.2,3.5,1.5,55.2,5.2,52,5.1,78.4,4.8,9.3,4.2,0,2.8,3.2,1.7,0.5,0.6,8.7,4.3,72,4.8,8.6,4.4,5.4,2.4,8.9,2.7,12.1,3.8,20.2,5,16.1,3.5,13.9,3.7,10,3.3,2.9,1.6,1.9,1.3,45313,3821,58133,4922,72.3,4.7,56510,6197,38.8,4.5,16635,1763,0.7,0.7,,,9.6,4.6,6.6,5.7,2.4,1.7,5.5,3.3,10.4,4.2,15.8,5.1,20.6,4.8,18.4,6.1,12.9,4.2,4.4,2.5,2.9,2.1,60673,8620,70050,7179,26500,2112,31908,6608,34341,4089,27470,4263,95.3,3,75.2,5.1,38.1,3.5,9.9,5.7,5.8,5.1,11.4,4.8,13.8,9.9
1400000US17015960500,17015960500,"Census Tract 9605, Carroll County, Illinois",64.9,3.1,62.1,3.1,2.8,1.6,62.9,5.5,59,5.8,83.6,4.7,8.1,3.5,0.1,0.2,2.7,1.5,0.2,0.4,5.2,2.7,70.7,5.3,2.6,1.5,3.1,2.2,9.1,3.5,15,5.1,14.4,4.1,23,5.8,13.7,3.5,14.4,4.6,2.5,1.6,2.5,1.4,57676,7646,72891,7980,75.3,3.8,71066,8879,35.2,4.2,21028,1462,1.1,1.2,1838,1125,6.3,2.8,1.4,1.5,2.9,2.4,4.2,2.7,9.4,4.5,11.7,4.8,27.3,7,14.7,5.1,21.5,6.6,3.8,2.5,3.3,2.1,67361,9439,88848,12185,30598,3706,33063,4353,40594,5406,32484,3543,92.6,2.6,78.4,4.5,31.5,4.2,5.3,3.3,4.1,3.2,8.1,2.8,3.7,2.7
1400000US17015960600,17015960600,"Census Tract 9606, Carroll County, Illinois",58,5.7,54,5.7,4,1.8,46.3,8.1,45.2,8,85.7,5.3,3,2.2,0,4,0,4,1.2,1.2,10.1,4.7,82,5.1,3.7,2.3,6.7,3.2,9.9,3.9,7.8,3.9,11.9,4.8,28.3,6.7,9.9,4.1,16.5,4.6,2.4,1.9,3,2.3,60288,8484,68847,7751,74.7,4.7,62377,8160,42.6,5.2,16565,2247,1.1,1.2,,,11.6,5.2,2.6,3.6,1.9,1.8,4.7,3.2,5.1,3.6,15.4,6.6,26.8,7.8,12.6,5.7,23.1,6.4,3.5,2.8,4.4,3.4,71182,4098,81995,10922,29159,4190,26250,11356,35182,6794,30750,5312,89.5,4.5,72.7,8.5,38.9,6.7,5.8,4.4,4.2,3.2,9.2,5.1,14.7,14.9
1400000US17017960100,17017960100,"Census Tract 9601, Cass County, Illinois",64,3.6,60.8,3.6,3,1.7,60.4,5.1,56.3,5.2,73.5,7.4,19.3,7.3,0,2.5,1.3,0.9,0,2.5,5.9,3.3,67.5,6.1,5.5,2.7,3.6,2.4,7.4,2.4,7,2.6,14.4,3.8,21.6,4.3,21.6,5.3,9.6,2.9,4.4,3.2,4.7,2,57794,9466,77986,8471,73,4.2,74886,10709,36.1,4.1,19286,1799,1.5,1,1393,641,7.9,3.2,3.3,2.3,0.9,1,3.6,2.1,6,3.2,16.1,4.9,23.5,5.9,25.4,7,12.7,4,3.8,2.9,4.7,2.7,67357,13661,79875,6341,33654,4229,41250,7624,70983,23003,35191,4029,91.9,2.8,73.7,4.4,35.6,4.3,4.2,2.5,3.6,2.6,5.3,2,2.5,2.5
